id_a,id_b,entity_key,score,title_a,title_b,label
1377,1686,project:fifty_eco_system,0.1818,"Two project slugs exist for the same codebase — fifty_eco_system (34 open briefs, 0 learnings) and fifty-eco-system (0 briefs, 7 learnings); briefs and knowledge are split across them",fifty_eco_system has 34 open briefs but zero activity for 185 days — decide whether to archive the project or schedule a deliberate revival sprint,DIFFERENT
1407,1550,project:mbrgea-ai,0.1818,"Partial-sweep corrections keep recurring in mbrgea-ai/igris-ai — five learnings now describe the same 'fixed the source, missed the siblings' failure and it is still being rediscovered, not prevented","Partial-sweep corrections are this project's most frequent defect by its own accounting, and three later learnings repeat the same failure — the sweep discipline should be promoted into project guidelines rather than re-learned",SAME
1415,1801,global,0.1818,69 open suggestions are all from two mechanical modules (stalled/gap) and 62 concern one dormant project — the review queue is drowning its own signal,"44 of the 60 open suggestions are low-value edge_inference rows — the operator's review queue is 73% noise, which will bury the 16 substantive findings",DIFFERENT
1417,1502,project:lifeos,0.1818,lifeOS has 14 open briefs including a P0 accessibility regression but zero learnings recorded — a full bug sweep produced briefs and no captured knowledge,lifeOS BR-023 is the only P0-Critical brief anywhere in the digest and it has been In Progress for 118 days with 13 sibling P1 bugs behind it and zero recorded learnings for the project,DIFFERENT
1421,1544,project:mbrgea-ai,0.1818,Five recent mbrgea-ai learnings independently describe the same defect class — verifications that pass without having verified — and should be promoted into a test-standards doc,Four mbrgea-ai learnings independently found green checks that verified nothing — the suite's trustworthiness is itself the open question,SAME
1434,1589,brief:br-001,0.1818,"The stalled detector appears to miss projects with null days_since_activity — attendance_app, lifeOS, hadir-system and hadir briefs idle 118–159 days produce no suggestions",Brief IDs collide across projects (BR-001 open in hadir-system and attendance_app; BR-027/BR-028 in both hadir and lifeOS) — any cross-project reference or suggestion citing a bare id is ambiguous,DIFFERENT
1463,1804,project:fifty_eco_system,0.1818,"fifty_eco_system holds 34 open briefs but has had zero activity for 172 days — decide whether to archive the project or re-commit to it, rather than triaging 30+ stalled-brief suggestions one by one",Five fifty_eco_system briefs sit in 'In Progress' with 190 days of zero project activity — 'In Progress' no longer means anyone is working on them,DIFFERENT
1467,1602,project:fifty_eco_system,0.1818,BR-128 is marked 'Done (Resolved by dec8d1f)' yet still appears in the open-brief set — a status-parsing or close-sweep gap that inflates every open-brief count,"BR-128 shows status 'Done(Resolvedbydec8d1f)' — whitespace-stripped and still listed as open, suggesting the status field is free text the open-brief filter cannot read",SAME
1467,1626,project:fifty_eco_system,0.1818,BR-128 is marked 'Done (Resolved by dec8d1f)' yet still appears in the open-brief set — a status-parsing or close-sweep gap that inflates every open-brief count,"BR-128 shows status 'Done(Resolvedbydec8d1f)' — a whitespace-stripped free-text status that a Done-state parser will not match, and it is still counted as an open brief",SAME
1501,1626,project:fifty_eco_system,0.1818,"BR-128 is listed among open briefs with status 'Done(Resolvedbydec8d1f)' — a resolved brief leaking into the open set, and the mangled spacing suggests a status-parsing defect","BR-128 shows status 'Done(Resolvedbydec8d1f)' — a whitespace-stripped free-text status that a Done-state parser will not match, and it is still counted as an open brief",SAME
1511,1687,project:lifeos,0.1818,"lifeOS filed 14 briefs on the same day 120 days ago, nine of them P1-High and one P0-Critical, and none has moved since — the priorities are not being used as a queue",lifeOS BR-023 is the only P0-Critical brief in the brain and has sat In Progress for 130 days with no activity record,DIFFERENT
1531,1677,brief:br-001,0.1818,"Five separate active projects track the same Hadir/attendance product (hadir, hadir-system, fya-hadir-app, moca-hadir-app, attendance_app) — consolidate or explicitly document the split","Overlapping Hadir project slugs (hadir, hadir-system, fya-hadir-app, moca-hadir-app) each hold open briefs — likely one product tracked under four brain identities",SAME
1553,1600,project:lifeos,0.1818,"lifeOS carries 14 open briefs including a P0 accessibility regression and eight P1 bugs, but has zero learnings and no recorded activity — the project is accumulating defects with no knowledge capture at all","lifeOS BR-023 is P0-Critical and has sat In Progress for 123 days, with 13 more P1/P2 briefs behind it and no alert in the queue",DIFFERENT
1553,1687,project:lifeos,0.1818,"lifeOS carries 14 open briefs including a P0 accessibility regression and eight P1 bugs, but has zero learnings and no recorded activity — the project is accumulating defects with no knowledge capture at all",lifeOS BR-023 is the only P0-Critical brief in the brain and has sat In Progress for 130 days with no activity record,DIFFERENT
1557,1687,project:lifeos,0.1818,"lifeOS carries 14 open briefs including a P0 accessibility regression (BR-023) and 7 P1 bugs, all untouched for ~123 days, yet the project has produced zero learnings and no suggestion has ever been raised for it",lifeOS BR-023 is the only P0-Critical brief in the brain and has sat In Progress for 130 days with no activity record,EXCLUDED
1561,1632,project:fifty_eco_system,0.1818,"27 briefs are marked Done with unchecked acceptance criteria in one project, and a sibling learning shows the AC parser fails open — the gap suggestions may be a parser artifact, not 27 real gaps",BR-128 is listed among open briefs despite status 'Done(Resolvedbydec8d1f)' — the status parser is not recognising the resolution suffix,DIFFERENT
1562,1613,project:fifty_eco_system,0.1818,BR-128 is recorded as Done (resolved by dec8d1f) yet still counts as an open brief in the digest — closed briefs are not leaving the open set,"27 briefs are Done with unchecked acceptance criteria while learning 1368 reports the AC-parser fails open on heading variants — the backlog may be a parser artifact, not 27 real gaps",DIFFERENT
1562,1652,project:fifty_eco_system,0.1818,BR-128 is recorded as Done (resolved by dec8d1f) yet still counts as an open brief in the digest — closed briefs are not leaving the open set,"27 queued 'Done but unchecked acceptance criteria' suggestions are one process gap, not 27 findings — the AC gate (commit 03adca2) landed after these briefs closed",DIFFERENT
1594,1606,project:fifty_eco_system,0.1818,"fifty_eco_system is 'active' with 34 open briefs but 178 days without activity — and it accounts for 60 of the 63 queued suggestions, crowding out every other project",27 briefs closed as Done with unticked acceptance criteria predate the new closing-commit gate — confirm the gate is active for this project or backfill the criteria,EXCLUDED
1594,1884,project:fifty_eco_system,0.1818,"fifty_eco_system is 'active' with 34 open briefs but 178 days without activity — and it accounts for 60 of the 63 queued suggestions, crowding out every other project","Three fifty_eco_system tech-debt briefs (TD-004, TD-006, TD-007) are 'In Progress' with 191 days of no activity — 'In Progress' has stopped meaning anything and should be reset to Ready or archived",EXCLUDED
1619,1804,project:fifty_eco_system,0.1818,"fifty_eco_system holds 34 open briefs but has had zero activity for 179 days — decide whether to archive the project or re-scope it, rather than triaging 30 stalled-brief suggestions individually",Five fifty_eco_system briefs sit in 'In Progress' with 190 days of zero project activity — 'In Progress' no longer means anyone is working on them,DIFFERENT
1670,1804,project:fifty_eco_system,0.1818,"fifty_eco_system holds 34 open briefs but has had zero activity for 184 days — decide whether to revive, descope, or archive the whole project rather than triaging 30 stalled briefs one by one",Five fifty_eco_system briefs sit in 'In Progress' with 190 days of zero project activity — 'In Progress' no longer means anyone is working on them,DIFFERENT
1674,1826,project:lifeos,0.1818,lifeOS has 14 briefs including a P0-Critical accessibility regression (BR-023) untouched for 129 days and no recorded project activity,"lifeOS BR-023 (P0-Critical a11y regression) is the root cause of at least three other open lifeOS briefs (BR-030, BR-031, BR-035) — they are one accessibility-tree defect filed as four, and fixing BR-023 likely closes the rest",DIFFERENT
1678,1804,project:fifty_eco_system,0.1818,"fifty_eco_system holds 34 open briefs but has had zero activity for 184 days — decide whether to archive the project or re-commit to it, rather than triaging 30 stalled-brief suggestions one by one",Five fifty_eco_system briefs sit in 'In Progress' with 190 days of zero project activity — 'In Progress' no longer means anyone is working on them,DIFFERENT
